id,name,category,price,stock
893,toys-893,toys,23.41,239
894,food-894,food,24.78,246
895,electronics-895,electronics,26.15,253
896,clothing-896,clothing,27.52,260
897,books-897,books,28.89,267
898,home-898,home,30.26,274
899,toys-899,toys,31.63,281
900,food-900,food,33.00,288
901,electronics-901,electronics,34.37,295
902,clothing-902,clothing,35.74,302
903,books-903,books,37.11,309
904,home-904,home,38.48,316
905,toys-905,toys,39.85,323
906,food-906,food,41.22,330
907,electronics-907,electronics,42.59,337
908,clothing-908,clothing,43.96,344
909,books-909,books,45.33,351
910,home-910,home,46.70,358
911,toys-911,toys,48.07,365
912,food-912,food,49.44,372
913,electronics-913,electronics,50.81,379
914,clothing-914,clothing,52.18,386
915,books-915,books,53.55,393
916,home-916,home,54.92,400
917,toys-917,toys,56.29,407
918,food-918,food,57.66,414
919,electronics-919,electronics,59.03,421
920,clothing-920,clothing,60.40,428
921,books-921,books,61.77,435
922,home-922,home,63.14,442
923,toys-923,toys,64.51,449
924,food-924,food,65.88,456
925,electronics-925,electronics,67.25,463
926,clothing-926,clothing,68.62,470
927,books-927,books,69.99,477
928,home-928,home,71.36,484
929,toys-929,toys,72.73,491
930,food-930,food,74.10,498
931,electronics-931,electronics,75.47,4
932,clothing-932,clothing,76.84,11
933,books-933,books,78.21,18
934,home-934,home,79.58,25
935,toys-935,toys,80.95,32
936,food-936,food,82.32,39
937,electronics-937,electronics,83.69,46
938,clothing-938,clothing,85.06,53
939,books-939,books,86.43,60
940,home-940,home,87.80,67
941,toys-941,toys,89.17,74
942,food-942,food,90.54,81
943,electronics-943,electronics,91.91,88
944,clothing-944,clothing,93.28,95
945,books-945,books,94.65,102
946,home-946,home,96.02,109
947,toys-947,toys,97.39,116
948,food-948,food,98.76,123
949,electronics-949,electronics,0.13,130
950,clothing-950,clothing,1.50,137
951,books-951,books,2.87,144
952,home-952,home,4.24,151
953,toys-953,toys,5.61,158
954,food-954,food,6.98,165
955,electronics-955,electronics,8.35,172
956,clothing-956,clothing,9.72,179
957,books-957,books,11.09,186
958,home-958,home,12.46,193
959,toys-959,toys,13.83,200
960,food-960,food,15.20,207
961,electronics-961,electronics,16.57,214
962,clothing-962,clothing,17.94,221
963,books-963,books,19.31,228
964,home-964,home,20.68,235
965,toys-965,toys,22.05,242
966,food-966,food,23.42,249
967,electronics-967,electronics,24.79,256
968,clothing-968,clothing,26.16,263
969,books-969,books,27.53,270
970,home-970,home,28.90,277
971,toys-971,toys,30.27,284
972,food-972,food,31.64,291
973,electronics-973,electronics,33.01,298
974,clothing-974,clothing,34.38,305
975,books-975,books,35.75,312
976,home-976,home,37.12,319
977,toys-977,toys,38.49,326
978,food-978,food,39.86,333
979,electronics-979,electronics,41.23,340
980,clothing-980,clothing,42.60,347
981,books-981,books,43.97,354
982,home-982,home,45.34,361
983,toys-983,toys,46.71,368
984,food-984,food,48.08,375
985,electronics-985,electronics,49.45,382
986,clothing-986,clothing,50.82,389
987,books-987,books,52.19,396
988,home-988,home,53.56,403
989,toys-989,toys,54.93,410
990,food-990,food,56.30,417
991,electronics-991,electronics,57.67,424
992,clothing-992,clothing,59.04,431
993,books-993,books,60.41,438
994,home-994,home,61.78,445
995,toys-995,toys,63.15,452
996,food-996,food,64.52,459
997,electronics-997,electronics,65.89,466
998,clothing-998,clothing,67.26,473
999,books-999,books,68.63,480
1000,home-1000,home,70.00,487
1001,toys-1001,toys,71.37,494
1002,food-1002,food,72.74,0
1003,electronics-1003,electronics,74.11,7
1004,clothing-1004,clothing,75.48,14
1005,books-1005,books,76.85,21
1006,home-1006,home,78.22,28
1007,toys-1007,toys,79.59,35
1008,food-1008,food,80.96,42
1009,electronics-1009,electronics,82.33,49
1010,clothing-1010,clothing,83.70,56
1011,books-1011,books,85.07,63
1012,home-1012,home,86.44,70
1013,toys-1013,toys,87.81,77
1014,food-1014,food,89.18,84
1015,electronics-1015,electronics,90.55,91
1016,clothing-1016,clothing,91.92,98
1017,books-1017,books,93.29,105
1018,home-1018,home,94.66,112
1019,toys-1019,toys,96.03,119
1020,food-1020,food,97.40,126
1021,electronics-1021,electronics,98.77,133
1022,clothing-1022,clothing,0.14,140
1023,books-1023,books,1.51,147
1024,home-1024,home,2.88,154
1025,toys-1025,toys,4.25,161
1026,food-1026,food,5.62,168
1027,electronics-1027,electronics,6.99,175
1028,clothing-1028,clothing,8.36,182
1029,books-1029,books,9.73,189
1030,home-1030,home,11.10,196
1031,toys-1031,toys,12.47,203
1032,food-1032,food,13.84,210
1033,electronics-1033,electronics,15.21,217
1034,clothing-1034,clothing,16.58,224
1035,books-1035,books,17.95,231
1036,home-1036,home,19.32,238
1037,toys-1037,toys,20.69,245
1038,food-1038,food,22.06,252
1039,electronics-1039,electronics,23.43,259
1040,clothing-1040,clothing,24.80,266
1041,books-1041,books,26.17,273
1042,home-1042,home,27.54,280
1043,toys-1043,toys,28.91,287
1044,food-1044,food,30.28,294
1045,electronics-1045,electronics,31.65,301
1046,clothing-1046,clothing,33.02,308
1047,books-1047,books,34.39,315
1048,home-1048,home,35.76,322
1049,toys-1049,toys,37.13,329
1050,food-1050,food,38.50,336
1051,electronics-1051,electronics,39.87,343
1052,clothing-1052,clothing,41.24,350
1053,books-1053,books,42.61,357
1054,home-1054,home,43.98,364
1055,toys-1055,toys,45.35,371
1056,food-1056,food,46.72,378
1057,electronics-1057,electronics,48.09,385
1058,clothing-1058,clothing,49.46,392
1059,books-1059,books,50.83,399
1060,home-1060,home,52.20,406
1061,toys-1061,toys,53.57,413
1062,food-1062,food,54.94,420
1063,electronics-1063,electronics,56.31,427
1064,clothing-1064,clothing,57.68,434
1065,books-1065,books,59.05,441
1066,home-1066,home,60.42,448
1067,toys-1067,toys,61.79,455
1068,food-1068,food,63.16,462
1069,electronics-1069,electronics,64.53,469
1070,clothing-1070,clothing,65.90,476
1071,books-1071,books,67.27,483
1072,home-1072,home,68.64,490
1073,toys-1073,toys,70.01,497
1074,food-1074,food,71.38,3
1075,electronics-1075,electronics,72.75,10
1076,clothing-1076,clothing,74.12,17
1077,books-1077,books,75.49,24
1078,home-1078,home,76.86,31
1079,toys-1079,toys,78.23,38
1080,food-1080,food,79.60,45
1081,electronics-1081,electronics,80.97,52
1082,clothing-1082,clothing,82.34,59
1083,books-1083,books,83.71,66
1084,home-1084,home,85.08,73
1085,toys-1085,toys,86.45,80
1086,food-1086,food,87.82,87
1087,electronics-1087,electronics,89.19,94
1088,clothing-1088,clothing,90.56,101
1089,books-1089,books,91.93,108
1090,home-1090,home,93.30,115
1091,toys-1091,toys,94.67,122
1092,food-1092,food,96.04,129
1093,electronics-1093,electronics,97.41,136
1094,clothing-1094,clothing,98.78,143
1095,books-1095,books,0.15,150
1096,home-1096,home,1.52,157
1097,toys-1097,toys,2.89,164
1098,food-1098,food,4.26,171
1099,electronics-1099,electronics,5.63,178
1100,clothing-1100,clothing,7.00,185
1101,books-1101,books,8.37,192
1102,home-1102,home,9.74,199
1103,toys-1103,toys,11.11,206
1104,food-1104,food,12.48,213
1105,electronics-1105,electronics,13.85,220
1106,clothing-1106,clothing,15.22,227
1107,books-1107,books,16.59,234
1108,home-1108,home,17.96,241
1109,toys-1109,toys,19.33,248
1110,food-1110,food,20.70,255
1111,electronics-1111,electronics,22.07,262
1112,clothing-1112,clothing,23.44,269
1113,books-1113,books,24.81,276
1114,home-1114,home,26.18,283
1115,toys-1115,toys,27.55,290
1116,food-1116,food,28.92,297
1117,electronics-1117,electronics,30.29,304
1118,clothing-1118,clothing,31.66,311
1119,books-1119,books,33.03,318
1120,home-1120,home,34.40,325
1121,toys-1121,toys,35.77,332
1122,food-1122,food,37.14,339
1123,electronics-1123,electronics,38.51,346
1124,clothing-1124,clothing,39.88,353
1125,books-1125,books,41.25,360
1126,home-1126,home,42.62,367
1127,toys-1127,toys,43.99,374
1128,food-1128,food,45.36,381
1129,electronics-1129,electronics,46.73,388
1130,clothing-1130,clothing,48.10,395
1131,books-1131,books,49.47,402
1132,home-1132,home,50.84,409
1133,toys-1133,toys,52.21,416
1134,food-1134,food,53.58,423
1135,electronics-1135,electronics,54.95,430
1136,clothing-1136,clothing,56.32,437
1137,books-1137,books,57.69,444
1138,home-1138,home,59.06,451
1139,toys-1139,toys,60.43,458
1140,food-1140,food,61.80,465
1141,electronics-1141,electronics,63.17,472
1142,clothing-1142,clothing,64.54,479
1143,books-1143,books,65.91,486
1144,home-1144,home,67.28,493
1145,toys-1145,toys,68.65,500
1146,food-1146,food,70.02,6
1147,electronics-1147,electronics,71.39,13
1148,clothing-1148,clothing,72.76,20
1149,books-1149,books,74.13,27
1150,home-1150,home,75.50,34
1151,toys-1151,toys,76.87,41
1152,food-1152,food,78.24,48
1153,electronics-1153,electronics,79.61,55
1154,clothing-1154,clothing,80.98,62
1155,books-1155,books,82.35,69
1156,home-1156,home,83.72,76
1157,toys-1157,toys,85.09,83
1158,food-1158,food,86.46,90
1159,electronics-1159,electronics,87.83,97
1160,clothing-1160,clothing,89.20,104
1161,books-1161,books,90.57,111
1162,home-1162,home,91.94,118
1163,toys-1163,toys,93.31,125
1164,food-1164,food,94.68,132
1165,electronics-1165,electronics,96.05,139
1166,clothing-1166,clothing,97.42,146
1167,books-1167,books,98.79,153
1168,home-1168,home,0.16,160
1169,toys-1169,toys,1.53,167
1170,food-1170,food,2.90,174
1171,electronics-1171,electronics,4.27,181
1172,clothing-1172,clothing,5.64,188
1173,books-1173,books,7.01,195
1174,home-1174,home,8.38,202
1175,toys-1175,toys,9.75,209
1176,food-1176,food,11.12,216
1177,electronics-1177,electronics,12.49,223
1178,clothing-1178,clothing,13.86,230
1179,books-1179,books,15.23,237
1180,home-1180,home,16.60,244
1181,toys-1181,toys,17.97,251
1182,food-1182,food,19.34,258
1183,electronics-1183,electronics,20.71,265
1184,clothing-1184,clothing,22.08,272
1185,books-1185,books,23.45,279
1186,home-1186,home,24.82,286
1187,toys-1187,toys,26.19,293
1188,food-1188,food,27.56,300
1189,electronics-1189,electronics,28.93,307
1190,clothing-1190,clothing,30.30,314
1191,books-1191,books,31.67,321
1192,home-1192,home,33.04,328
1193,toys-1193,toys,34.41,335
1194,food-1194,food,35.78,342
1195,electronics-1195,electronics,37.15,349
1196,clothing-1196,clothing,38.52,356
1197,books-1197,books,39.89,363
1198,home-1198,home,41.26,370
1199,toys-1199,toys,42.63,377
1200,food-1200,food,44.00,384
1201,electronics-1201,electronics,45.37,391
1202,clothing-1202,clothing,46.74,398
1203,books-1203,books,48.11,405
1204,home-1204,home,49.48,412
1205,toys-1205,toys,50.85,419
1206,food-1206,food,52.22,426
1207,electronics-1207,electronics,53.59,433
1208,clothing-1208,clothing,54.96,440
1209,books-1209,books,56.33,447
1210,home-1210,home,57.70,454
1211,toys-1211,toys,59.07,461
1212,food-1212,food,60.44,468
1213,electronics-1213,electronics,61.81,475
1214,clothing-1214,clothing,63.18,482
1215,books-1215,books,64.55,489
1216,home-1216,home,65.92,496
1217,toys-1217,toys,67.29,2
1218,food-1218,food,68.66,9
1219,electronics-1219,electronics,70.03,16
1220,clothing-1220,clothing,71.40,23
1221,books-1221,books,72.77,30
1222,home-1222,home,74.14,37
1223,toys-1223,toys,75.51,44
1224,food-1224,food,76.88,51
1225,electronics-1225,electronics,78.25,58
1226,clothing-1226,clothing,79.62,65
1227,books-1227,books,80.99,72
1228,home-1228,home,82.36,79
1229,toys-1229,toys,83.73,86
1230,food-1230,food,85.10,93
1231,electronics-1231,electronics,86.47,100
1232,clothing-1232,clothing,87.84,107
1233,books-1233,books,89.21,114
1234,home-1234,home,90.58,121
1235,toys-1235,toys,91.95,128
1236,food-1236,food,93.32,135
1237,electronics-1237,electronics,94.69,142
1238,clothing-1238,clothing,96.06,149
1239,books-1239,books,97.43,156
1240,home-1240,home,98.80,163
1241,toys-1241,toys,0.17,170
1242,food-1242,food,1.54,177
1243,electronics-1243,electronics,2.91,184
1244,clothing-1244,clothing,4.28,191
1245,books-1245,books,5.65,198
1246,home-1246,home,7.02,205
1247,toys-1247,toys,8.39,212
1248,food-1248,food,9.76,219
1249,electronics-1249,electronics,11.13,226
1250,clothing-1250,clothing,12.50,233
1251,books-1251,books,13.87,240
1252,home-1252,home,15.24,247
1253,toys-1253,toys,16.61,254
1254,food-1254,food,17.98,261
1255,electronics-1255,electronics,19.35,268
1256,clothing-1256,clothing,20.72,275
1257,books-1257,books,22.09,282
1258,home-1258,home,23.46,289
1259,toys-1259,toys,24.83,296
1260,food-1260,food,26.20,303
1261,electronics-1261,electronics,27.57,310
1262,clothing-1262,clothing,28.94,317
1263,books-1263,books,30.31,324
1264,home-1264,home,31.68,331
1265,toys-1265,toys,33.05,338
1266,food-1266,food,34.42,345
1267,electronics-1267,electronics,35.79,352
1268,clothing-1268,clothing,37.16,359
1269,books-1269,books,38.53,366
1270,home-1270,home,39.90,373
1271,toys-1271,toys,41.27,380
1272,food-1272,food,42.64,387
1273,electronics-1273,electronics,44.01,394
1274,clothing-1274,clothing,45.38,401
1275,books-1275,books,46.75,408
1276,home-1276,home,48.12,415
1277,toys-1277,toys,49.49,422
1278,food-1278,food,50.86,429
1279,electronics-1279,electronics,52.23,436
1280,clothing-1280,clothing,53.60,443
1281,books-1281,books,54.97,450
1282,home-1282,home,56.34,457
1283,toys-1283,toys,57.71,464
1284,food-1284,food,59.08,471
1285,electronics-1285,electronics,60.45,478
1286,clothing-1286,clothing,61.82,485
1287,books-1287,books,63.19,492
1288,home-1288,home,64.56,499
1289,toys-1289,toys,65.93,5
1290,food-1290,food,67.30,12
1291,electronics-1291,electronics,68.67,19
1292,clothing-1292,clothing,70.04,26
1293,books-1293,books,71.41,33
1294,home-1294,home,72.78,40
1295,toys-1295,toys,74.15,47
1296,food-1296,food,75.52,54
1297,electronics-1297,electronics,76.89,61
1298,clothing-1298,clothing,78.26,68
1299,books-1299,books,79.63,75
1300,home-1300,home,81.00,82
1301,toys-1301,toys,82.37,89
1302,food-1302,food,83.74,96
1303,electronics-1303,electronics,85.11,103
1304,clothing-1304,clothing,86.48,110
1305,books-1305,books,87.85,117
1306,home-1306,home,89.22,124
1307,toys-1307,toys,90.59,131
1308,food-1308,food,91.96,138
1309,electronics-1309,electronics,93.33,145
1310,clothing-1310,clothing,94.70,152
1311,books-1311,books,96.07,159
1312,home-1312,home,97.44,166
1313,toys-1313,toys,98.81,173
1314,food-1314,food,0.18,180
1315,electronics-1315,electronics,1.55,187
1316,clothing-1316,clothing,2.92,194
1317,books-1317,books,4.29,201
1318,home-1318,home,5.66,208
1319,toys-1319,toys,7.03,215
1320,food-1320,food,8.40,222
1321,electronics-1321,electronics,9.77,229
1322,clothing-1322,clothing,11.14,236
1323,books-1323,books,12.51,243
1324,home-1324,home,13.88,250
1325,toys-1325,toys,15.25,257
1326,food-1326,food,16.62,264
1327,electronics-1327,electronics,17.99,271
1328,clothing-1328,clothing,19.36,278
1329,books-1329,books,20.73,285
1330,home-1330,home,22.10,292
1331,toys-1331,toys,23.47,299
1332,food-1332,food,24.84,306
1333,electronics-1333,electronics,26.21,313
1334,clothing-1334,clothing,27.58,320
1335,books-1335,books,28.95,327
1336,home-1336,home,30.32,334
1337,toys-1337,toys,31.69,341
1338,food-1338,food,33.06,348
1339,electronics-1339,electronics,34.43,355
1340,clothing-1340,clothing,35.80,362
1341,books-1341,books,37.17,369
1342,home-1342,home,38.54,376
1343,toys-1343,toys,39.91,383
1344,food-1344,food,41.28,390
1345,electronics-1345,electronics,42.65,397
1346,clothing-1346,clothing,44.02,404
1347,books-1347,books,45.39,411
1348,home-1348,home,46.76,418
1349,toys-1349,toys,48.13,425
1350,food-1350,food,49.50,432
1351,electronics-1351,electronics,50.87,439
1352,clothing-1352,clothing,52.24,446
1353,books-1353,books,53.61,453
1354,home-1354,home,54.98,460
1355,toys-1355,toys,56.35,467
1356,food-1356,food,57.72,474
1357,electronics-1357,electronics,59.09,481
1358,clothing-1358,clothing,60.46,488
1359,books-1359,books,61.83,495
1360,home-1360,home,63.20,1
1361,toys-1361,toys,64.57,8
1362,food-1362,food,65.94,15
1363,electronics-1363,electronics,67.31,22
1364,clothing-1364,clothing,68.68,29
1365,books-1365,books,70.05,36
1366,home-1366,home,71.42,43
1367,toys-1367,toys,72.79,50
1368,food-1368,food,74.16,57
1369,electronics-1369,electronics,75.53,64
1370,clothing-1370,clothing,76.90,71
1371,books-1371,books,78.27,78
1372,home-1372,home,79.64,85
1373,toys-1373,toys,81.01,92
1374,food-1374,food,82.38,99
1375,electronics-1375,electronics,83.75,106
1376,clothing-1376,clothing,85.12,113
1377,books-1377,books,86.49,120
1378,home-1378,home,87.86,127
1379,toys-1379,toys,89.23,134
1380,food-1380,food,90.60,141
1381,electronics-1381,electronics,91.97,148
1382,clothing-1382,clothing,93.34,155
1383,books-1383,books,94.71,162
1384,home-1384,home,96.08,169
1385,toys-1385,toys,97.45,176
1386,food-1386,food,98.82,183
1387,electronics-1387,electronics,0.19,190
1388,clothing-1388,clothing,1.56,197
1389,books-1389,books,2.93,204
1390,home-1390,home,4.30,211
1391,toys-1391,toys,5.67,218
1392,food-1392,food,7.04,225
1393,electronics-1393,electronics,8.41,232
1394,clothing-1394,clothing,9.78,239
1395,books-1395,books,11.15,246
1396,home-1396,home,12.52,253
1397,toys-1397,toys,13.89,260
1398,food-1398,food,15.26,267
1399,electronics-1399,electronics,16.63,274
1400,clothing-1400,clothing,18.00,281
1401,books-1401,books,19.37,288
1402,home-1402,home,20.74,295
